timestamp,materialId,materialName,siteId,siteName,expectedConsumption,actualConsumption,deviation,hourOfDay,dayOfWeek,weather,projectType,siteActivityLevel,isAnomaly,anomalyType,anomalySeverity
2024-02-10T01:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,0,0,1,6,rainy,residential,low,0,NONE,NONE
2024-02-10T02:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,0,0,0,2,6,stormy,residential,low,1,THEFT,HIGH
2024-02-10T03:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,0,0,3,6,snowy,commercial,low,0,NONE,NONE
2024-02-10T04:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,0,0,0,4,6,windy,residential,low,0,NONE,NONE
2024-02-10T05:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,0,0,5,6,windy,residential,low,0,NONE,NONE
2024-02-10T06:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,0,0,6,6,sunny,commercial,low,0,NONE,NONE
2024-02-10T07:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,13,13,0.0,7,6,sunny,commercial,medium,0,NONE,NONE
2024-02-10T08:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,42,37,-11.9,8,6,snowy,commercial,high,0,NONE,NONE
2024-02-10T09:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,168,350,108.33,9,6,snowy,commercial,high,1,THEFT,HIGH
2024-02-10T10:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,104,112,7.69,10,6,rainy,commercial,high,0,NONE,NONE
2024-02-10T11:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,30,32,6.67,11,6,windy,commercial,high,0,NONE,NONE
2024-02-10T12:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,9,12,33.33,12,6,rainy,commercial,medium,1,WASTE,LOW
2024-02-10T13:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,36,34,-5.56,13,6,rainy,industrial,high,0,NONE,NONE
2024-02-10T14:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,45,51,13.33,14,6,stormy,residential,high,1,OVER_CONSUMPTION,LOW
2024-02-10T15:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,19,17,-10.53,15,6,snowy,commercial,high,0,NONE,NONE
2024-02-10T16:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,20,18,-10.0,16,6,rainy,residential,high,0,NONE,NONE
2024-02-10T17:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,10,9,-10.0,17,6,rainy,residential,medium,0,NONE,NONE
2024-02-10T18:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,0,0,0,18,6,snowy,residential,low,1,WASTE,MEDIUM
2024-02-10T19:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,0,0,19,6,windy,residential,low,0,NONE,NONE
2024-02-10T20:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,0,0,20,6,windy,commercial,low,0,NONE,NONE
2024-02-10T21:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,0,0,21,6,sunny,industrial,low,0,NONE,NONE
2024-02-10T22:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,0,0,0,22,6,cloudy,commercial,low,1,THEFT,MEDIUM
2024-02-10T23:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,0,0,23,6,sunny,commercial,low,0,NONE,NONE
2024-02-11T00:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,0,0,0,7,snowy,commercial,low,0,NONE,NONE
2024-02-11T01:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,0,0,1,7,cloudy,industrial,low,0,NONE,NONE
2024-02-11T02:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,0,0,2,7,snowy,residential,low,0,NONE,NONE
2024-02-11T03:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,0,0,0,3,7,stormy,commercial,low,1,THEFT,HIGH
2024-02-11T04:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,0,0,4,7,windy,commercial,low,0,NONE,NONE
2024-02-11T05:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,0,0,0,5,7,stormy,residential,low,1,WASTE,MEDIUM
2024-02-11T06:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,0,0,0,6,7,snowy,residential,low,0,NONE,NONE
2024-02-11T07:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,4,4,0.0,7,7,rainy,residential,medium,0,NONE,NONE
2024-02-11T08:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,168,179,6.55,8,7,snowy,commercial,high,0,NONE,NONE
2024-02-11T09:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,13,13,0.0,9,7,cloudy,commercial,high,0,NONE,NONE
2024-02-11T10:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,22,34,54.55,10,7,snowy,industrial,high,1,WASTE,MEDIUM
2024-02-11T11:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,132,187,41.67,11,7,cloudy,industrial,high,1,WASTE,LOW
2024-02-11T12:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,19,18,-5.26,12,7,rainy,industrial,medium,0,NONE,NONE
2024-02-11T13:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,58,56,-3.45,13,7,rainy,commercial,high,0,NONE,NONE
2024-02-11T14:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,58,55,-5.17,14,7,rainy,residential,high,0,NONE,NONE
2024-02-11T15:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,88,83,-5.68,15,7,cloudy,residential,high,0,NONE,NONE
